,SUBTFA,SYSTEMID,DEVICE NUMBER,DEVICE DESCRIPTION,DEVICE SERIAL NUMER,SITE,WORK ORDER NUMBER,WORK ORDER DESCRIPTION,WORK ORDER PRIORITY DESCRIPTION,WOTYPE_DESCRIPTION,FUNCTIONAL LOCATION DRILL DOWN,FUNCTIONAL LOCATION DESCRIPTION,PROBLEMREPORTED,ACTIONCOMPLETED,TIME TO RETURN (Days.% of 24hrs),LOT YEAR,AFFECTED PART UNIQUE IDENTIFIER,AFFECTED PART NUMBER,AFFECTED PART NAME,AFFECTED PART SERIAL NUMBER,MAINTENANCE ACTION,NUMPARTSFROMSTOREROOM,NUMPARTSFROMPO,DATE SENT TO VENDOR,DATE RECEIVED FROM VENDOR,REPAIR PART OWNERSHIP,REPAIR PART NUMBER,REPAIR PART NAME,REPAIR PART SERIAL NUMBER,REPAIR PART STOCKTYPE,REPAIR CATEGORY,REPAIR PART FARCODE,TOTAL WORK ORDER LABOR,LONG DESCRIPTION,Unnamed: 34
788,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344956,"NSTD - N/A, ASSY, VALVE, PROPANE, TAG 93423",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-03-24 15:36:19.0000000,2016-06-07 13:19:48.0000000,74.9048,7,Not applicable to Material Items,816000-NSTD,"ASSY, VALVE, PROPANE, AIRGAS",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,302018,"KIT, REPAIR, VALVE, ASCO",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
_x000D_
6-7-16_x000D_
TROUBLESHOT_x000D_
REPAIRED LEAKS ON VALVE AND PIPE THREAD_x000D_
CLEANED VALVE_x000D_
TESTED VALVE ELECTRONICALLY_x000D_
TESTED GOOD_x000D_
RFI_x000D_
BB_x000D_
6/7/16 CHECKING TO  INVENTORY FOR RETURN / PASSED QA BENCH TEST RFI COM P WO"
789,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344956,"NSTD - N/A, ASSY, VALVE, PROPANE, TAG 93423",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-03-24 15:36:19.0000000,2016-06-07 13:19:48.0000000,74.9048,7,Not applicable to Material Items,816000-NSTD,"ASSY, VALVE, PROPANE, AIRGAS",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,244-WESTERN,"ADAPTER, OXYGEN, B-RHMX 1/4 TF, WESTERN ENTERPRISES",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
_x000D_
6-7-16_x000D_
TROUBLESHOT_x000D_
REPAIRED LEAKS ON VALVE AND PIPE THREAD_x000D_
CLEANED VALVE_x000D_
TESTED VALVE ELECTRONICALLY_x000D_
TESTED GOOD_x000D_
RFI_x000D_
BB_x000D_
6/7/16 CHECKING TO  INVENTORY FOR RETURN / PASSED QA BENCH TEST RFI COM P WO"
790,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344957,"NSTD - N/A, ASSY, VALVE, PROPANE, TAG 93422",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-03-24 15:36:10.0000000,2016-06-06 14:41:03.0000000,73.9618,7,Not applicable to Material Items,816000-NSTD,"ASSY, VALVE, PROPANE, AIRGAS",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,218956,"KIT, HOUSING, ASCO VALVE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
_x000D_
6-6-16_x000D_
TROUBLESHOT_x000D_
REPAIRED COVER FOR CONTROL VALVE_x000D_
CLEANED VALVE AND RUBBER SEAT_x000D_
SANDED OFF CORROSION_x000D_
BENCH TESTED GOOD_x000D_
RFI_x000D_
BB_x000D_
6/7/16 CHECKING TO  INVENTORY FOR RETURN / PASSED QA BENCH TEST RFI COM P WO"
791,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344957,"NSTD - N/A, ASSY, VALVE, PROPANE, TAG 93422",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-03-24 15:36:10.0000000,2016-06-06 14:41:03.0000000,73.9618,7,Not applicable to Material Items,816000-NSTD,"ASSY, VALVE, PROPANE, AIRGAS",Not required for Material items,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,10-802023,"ORING, R-59 7/8 O.D. 3/4 I.D.1/16 THICK, BPI",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
_x000D_
6-6-16_x000D_
TROUBLESHOT_x000D_
REPAIRED COVER FOR CONTROL VALVE_x000D_
CLEANED VALVE AND RUBBER SEAT_x000D_
SANDED OFF CORROSION_x000D_
BENCH TESTED GOOD_x000D_
RFI_x000D_
BB_x000D_
6/7/16 CHECKING TO  INVENTORY FOR RETURN / PASSED QA BENCH TEST RFI COM P WO"
792,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344958,"NSTD - N/A, ASSY, VALVE, PROPANE, TAG 207195",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-03-24 15:36:11.0000000,2016-06-07 16:00:02.0000000,75.0166,7,Not applicable to Material Items,816000-NSTD,"ASSY, VALVE, PROPANE, AIRGAS",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,4,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
_x000D_
6-7-16_x000D_
TROUBLESHOT_x000D_
REPAIRED CONTROL VALVE AND CLEANED VALVE_x000D_
BENCH TESTED GOOD_x000D_
RFI_x000D_
BB_x000D_
6/8/16 PASSED QA BENCH TEST / TIME USED ON INVENTORY OF ITEM TO RETURN TO SITE"
793,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344959,"NSTD - N/A, CONTROL MODULE, TAG 93434",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-16 14:17:03.0000000,2016-05-17 09:19:01.0000000,0.793,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,2N3569,"TRANSISTOR, NPN TO39, FAIRCHILD",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,3,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/16/2016, IGNITION NOT FIRING. REPLACE Q4._x000D_
5/17/2016, INSTALLED DUST CAP. PASSED CALIBRATON AND BENCH CHECK. RFI._x000D_
5/18/16 PASSED QA BENCH TEST RFI COMP WO"
794,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344959,"NSTD - N/A, CONTROL MODULE, TAG 93434",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-16 14:17:03.0000000,2016-05-17 09:19:01.0000000,0.793,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,MS25043-16D,"COVER, ELECTRICAL CONN",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,3,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/16/2016, IGNITION NOT FIRING. REPLACE Q4._x000D_
5/17/2016, INSTALLED DUST CAP. PASSED CALIBRATON AND BENCH CHECK. RFI._x000D_
5/18/16 PASSED QA BENCH TEST RFI COMP WO"
795,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344960,"NSTD - N/A, CONTROL MODULE, TAG 93433",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-12 09:21:10.0000000,2016-05-12 11:26:48.0000000,0.0868,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,3,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/12/2016, CHECKED CALIBRATION, PASSED 2 HOUR BENCH CHECK. RFI._x000D_
5/13/16 PASSED QA BENCH TEST RFI COMP WO"
796,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344961,"NSTD - N/A, CONTROL MODULE, TAG 93432",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-19 14:18:57.0000000,2016-05-23 13:29:11.0000000,3.9659,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,NEV4700M6.3FG,"Capacitor, 4700MFD, 6.3V, Elec, Axial",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,5,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/19/2016, WILL NOT CLAIBRATED._x000D_
5/23/2016, REPLACED R9 REOSTAT. INSTALLED DUST CAP. PASSED CALIBRATION/BENCH TEST. RFI._x000D_
5/23/16 PASSED QA BENCH TEST RFI COMP WO"
797,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344961,"NSTD - N/A, CONTROL MODULE, TAG 93432",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-19 14:18:57.0000000,2016-05-23 13:29:11.0000000,3.9659,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,3352W-1-502,"POTENTIOMETER, 1-TURN, 5K, SIDE ADJUST, 0.5W",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,5,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/19/2016, WILL NOT CLAIBRATED._x000D_
5/23/2016, REPLACED R9 REOSTAT. INSTALLED DUST CAP. PASSED CALIBRATION/BENCH TEST. RFI._x000D_
5/23/16 PASSED QA BENCH TEST RFI COMP WO"
798,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344961,"NSTD - N/A, CONTROL MODULE, TAG 93432",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-19 14:18:57.0000000,2016-05-23 13:29:11.0000000,3.9659,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,MS25043-16D,"COVER, ELECTRICAL CONN",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,5,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/19/2016, WILL NOT CLAIBRATED._x000D_
5/23/2016, REPLACED R9 REOSTAT. INSTALLED DUST CAP. PASSED CALIBRATION/BENCH TEST. RFI._x000D_
5/23/16 PASSED QA BENCH TEST RFI COMP WO"
799,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344962,"NSTD - N/A, CONTROL MODULE, TAG 93431",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-12 14:18:32.0000000,2016-05-13 08:53:40.0000000,0.7743,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,D2D0112N,"SWITCH, ROTARY, 1 POLE, 12 POS, NON SHORTING, 1"" D",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/12/2016, REPLACED SWITCH._x000D_
5/13/2016, CALIBRATED, PASSED BENCH TEST. RFI._x000D_
5/13/16 PASSED QA BENCH TEST RFI COMP WO"
800,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344963,"NSTD - N/A, MODULE CONTROL, TAG 93430",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-20 08:41:00.0000000,2016-05-24 13:33:40.0000000,4.2027,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,4,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,LM556CN/NOPB,"I.C., 14-DIP, 16V, TIMER-DUAL, TEXAS INSTRUMENTS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,12,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/20/2016, REPLACED U1,U2, INSTALLED SOCKET ON U1, AND U2, REPAIRED TRACES._x000D_
5/24/2016, PASSED CALIBRATION/BENCH TEST. RFI._x000D_
5/24/16 PASSED QA BENCH TEST RFI COMP WO"
801,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344963,"NSTD - N/A, MODULE CONTROL, TAG 93430",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-20 08:41:00.0000000,2016-05-24 13:33:40.0000000,4.2027,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,4,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,ICD-14-2T,"SOCKET, DIP, 14-PIN",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,12,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/20/2016, REPLACED U1,U2, INSTALLED SOCKET ON U1, AND U2, REPAIRED TRACES._x000D_
5/24/2016, PASSED CALIBRATION/BENCH TEST. RFI._x000D_
5/24/16 PASSED QA BENCH TEST RFI COMP WO"
802,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344963,"NSTD - N/A, MODULE CONTROL, TAG 93430",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-20 08:41:00.0000000,2016-05-24 13:33:40.0000000,4.2027,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,MS25043-16D,"COVER, ELECTRICAL CONN",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,12,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/20/2016, REPLACED U1,U2, INSTALLED SOCKET ON U1, AND U2, REPAIRED TRACES._x000D_
5/24/2016, PASSED CALIBRATION/BENCH TEST. RFI._x000D_
5/24/16 PASSED QA BENCH TEST RFI COMP WO"
803,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344963,"NSTD - N/A, MODULE CONTROL, TAG 93430",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-20 08:41:00.0000000,2016-05-24 13:33:40.0000000,4.2027,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,2N3569-VT,TRANSISTOR,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,12,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/20/2016, REPLACED U1,U2, INSTALLED SOCKET ON U1, AND U2, REPAIRED TRACES._x000D_
5/24/2016, PASSED CALIBRATION/BENCH TEST. RFI._x000D_
5/24/16 PASSED QA BENCH TEST RFI COMP WO"
804,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344963,"NSTD - N/A, MODULE CONTROL, TAG 93430",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-20 08:41:00.0000000,2016-05-24 13:33:40.0000000,4.2027,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,81B002,Label,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,12,"SYMPTOM- REPAIR AS NEEDED.		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/20/2016, REPLACED U1,U2, INSTALLED SOCKET ON U1, AND U2, REPAIRED TRACES._x000D_
5/24/2016, PASSED CALIBRATION/BENCH TEST. RFI._x000D_
5/24/16 PASSED QA BENCH TEST RFI COMP WO"
805,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344964,"NSTD - N/A, CONTROL MODULE, TAG 93429",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-04-08 12:48:39.0000000,2016-05-18 11:19:09.0000000,39.9381,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,LM556CN/NOPB,"I.C., 14-DIP, 16V, TIMER-DUAL, TEXAS INSTRUMENTS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,14,"SYMPTOM- REPAIR AS NEEDED.			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 4/8/2016, ORDERED PARTS FOR REPAIRS: SEE RELATED RECORDS._x000D_
5/12/2016, NEEDS A LM556, U1._x000D_
5/18/2016, REPLACED U1 AND KNOB AND STANDOFFS. PASSED BENCH/CALIBRATION TEST. RFI._x000D_
5/18/16 PASSED QA BENCH TEST RFI COMP WO"
806,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344964,"NSTD - N/A, CONTROL MODULE, TAG 93429",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-04-08 12:48:39.0000000,2016-05-18 11:19:09.0000000,39.9381,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Parts Ordered,0,4,04/19/2016,04/21/2016,No parts issued from Inventory,2061-440-N,"STANDOFFS & SPACERS, 3/4"" L, 4-40 STD FML HEX, RAF ELECTRONIC HARDWARE",No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,14,"SYMPTOM- REPAIR AS NEEDED.			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 4/8/2016, ORDERED PARTS FOR REPAIRS: SEE RELATED RECORDS._x000D_
5/12/2016, NEEDS A LM556, U1._x000D_
5/18/2016, REPLACED U1 AND KNOB AND STANDOFFS. PASSED BENCH/CALIBRATION TEST. RFI._x000D_
5/18/16 PASSED QA BENCH TEST RFI COMP WO"
807,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344964,"NSTD - N/A, CONTROL MODULE, TAG 93429",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-04-08 12:48:39.0000000,2016-05-18 11:19:09.0000000,39.9381,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,5103E,"KNOB, 1-1/4"" LONG, BLACK, OHMITE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,14,"SYMPTOM- REPAIR AS NEEDED.			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 4/8/2016, ORDERED PARTS FOR REPAIRS: SEE RELATED RECORDS._x000D_
5/12/2016, NEEDS A LM556, U1._x000D_
5/18/2016, REPLACED U1 AND KNOB AND STANDOFFS. PASSED BENCH/CALIBRATION TEST. RFI._x000D_
5/18/16 PASSED QA BENCH TEST RFI COMP WO"
808,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344964,"NSTD - N/A, CONTROL MODULE, TAG 93429",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-04-08 12:48:39.0000000,2016-05-18 11:19:09.0000000,39.9381,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,4,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,081001,"SCREW, PHILLIPS PAN, 6-32 X 1/4""",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,14,"SYMPTOM- REPAIR AS NEEDED.			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 4/8/2016, ORDERED PARTS FOR REPAIRS: SEE RELATED RECORDS._x000D_
5/12/2016, NEEDS A LM556, U1._x000D_
5/18/2016, REPLACED U1 AND KNOB AND STANDOFFS. PASSED BENCH/CALIBRATION TEST. RFI._x000D_
5/18/16 PASSED QA BENCH TEST RFI COMP WO"
809,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344965,"NSTD - N/A, CONTROL MODULE, TAG 93392",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-16 09:48:31.0000000,2016-05-19 14:13:10.0000000,3.184,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,MS25043-16D,"COVER, ELECTRICAL CONN",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,9,"SYMPTOM- REPAIR AS NEEDED.			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/16/2016, REQUIRES U1 LM556 TIMER. SEE SR1606129._x000D_
5/19/2016, REPLACED U1,U2, C11, AND INSTALLED DUST CAP. PASSED BENCH/CALIBRATION TEST. RFI._x000D_
5/19/16 PASSED QA BENCH TEST RFI COMP WO"
810,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7344965,"NSTD - N/A, CONTROL MODULE, TAG 93392",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-05-16 09:48:31.0000000,2016-05-19 14:13:10.0000000,3.184,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,LM556CN/NOPB,"I.C., 14-DIP, 16V, TIMER-DUAL, TEXAS INSTRUMENTS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,9,"SYMPTOM- REPAIR AS NEEDED.			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- TROUBLESHOOT.			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 5/16/2016, REQUIRES U1 LM556 TIMER. SEE SR1606129._x000D_
5/19/2016, REPLACED U1,U2, C11, AND INSTALLED DUST CAP. PASSED BENCH/CALIBRATION TEST. RFI._x000D_
5/19/16 PASSED QA BENCH TEST RFI COMP WO"
